id,datetime,weekday,hour,grid_w,grid_h,evento,obras,manifestacoes,holiday,holiday_eve,humidity,cloud,tempC,windHph,pressureIn,precipIn,condition,cOutros,cObstrução,cTráfego_Pesado,cTráfego_Livre,cIncidentes,cSemáforo,cClima
862,2018-06-07 09:08:48,3,9,18,18,0,0,0,0,0,75,96,10.20,6.10,30.50,0.00,1009,0,0,1,0,1,0,0
864,2018-06-07 08:44:54,3,8,19,19,0,0,0,0,0,75,96,10.20,6.10,30.50,0.00,1009,1,0,0,0,0,0,0
865,2018-06-07 08:16:10,3,8,15,20,0,0,0,0,0,75,96,10.20,6.10,30.50,0.00,1009,0,0,1,0,0,0,0
865,2018-06-07 08:16:10,3,8,17,33,0,0,0,0,0,75,96,10.20,6.10,30.50,0.00,1009,0,0,1,0,0,0,0
865,2018-06-07 08:16:10,3,8,18,17,0,0,0,0,0,75,96,10.20,6.10,30.50,0.00,1009,0,0,1,0,0,0,0
865,2018-06-07 08:16:10,3,8,18,16,0,0,0,0,0,75,96,10.20,6.10,30.50,0.00,1009,0,0,1,0,0,0,0
865,2018-06-07 08:16:10,3,8,18,19,0,0,0,0,0,75,96,10.20,6.10,30.50,0.00,1009,0,0,1,0,0,0,0
865,2018-06-07 08:16:10,3,8,15,19,0,0,0,0,0,75,96,10.20,6.10,30.50,0.00,1009,0,0,1,0,0,0,0
865,2018-06-07 08:16:10,3,8,16,19,0,0,0,0,0,75,96,10.20,6.10,30.50,0.00,1009,0,0,1,0,0,0,0
865,2018-06-07 08:16:10,3,8,14,20,0,0,0,0,0,75,96,10.20,6.10,30.50,0.00,1009,0,0,1,0,0,0,0
865,2018-06-07 08:16:10,3,8,18,20,0,0,0,0,0,75,96,10.20,6.10,30.50,0.00,1009,0,0,1,0,0,0,0
866,2018-06-07 07:44:12,3,7,22,23,0,0,0,0,0,75,96,10.20,6.10,30.50,0.00,1009,0,0,1,0,0,0,0
866,2018-06-07 07:44:12,3,7,22,22,0,0,0,0,0,75,96,10.20,6.10,30.50,0.00,1009,0,0,1,0,0,0,0
866,2018-06-07 07:44:12,3,7,21,35,0,0,0,0,0,75,96,10.20,6.10,30.50,0.00,1009,0,0,1,0,0,0,0
866,2018-06-07 07:44:12,3,7,21,36,0,0,0,0,0,75,96,10.20,6.10,30.50,0.00,1009,0,0,1,0,0,0,0
866,2018-06-07 07:44:12,3,7,22,21,0,0,0,0,0,75,96,10.20,6.10,30.50,0.00,1009,0,0,1,0,0,0,0
867,2018-06-07 06:59:46,3,6,19,19,0,0,0,0,0,75,96,10.20,6.10,30.50,0.00,1009,0,0,1,0,0,0,0
868,2018-06-06 19:30:00,2,19,19,19,0,0,0,0,0,84,94,13.30,15.80,30.50,0.01,1006,1,0,0,0,0,0,0
869,2018-06-06 19:00:00,2,19,8,24,0,0,0,0,0,84,94,13.30,15.80,30.50,0.01,1006,1,0,0,0,0,0,0
869,2018-06-06 19:00:00,2,19,7,24,0,0,0,0,0,84,94,13.30,15.80,30.50,0.01,1006,1,0,0,0,0,0,0
869,2018-06-06 19:00:00,2,19,7,23,0,0,0,0,0,84,94,13.30,15.80,30.50,0.01,1006,1,0,0,0,0,0,0
869,2018-06-06 19:00:00,2,19,8,23,0,0,0,0,0,84,94,13.30,15.80,30.50,0.01,1006,1,0,0,0,0,0,0
870,2018-06-06 18:44:35,2,18,24,25,0,0,0,0,0,84,94,13.30,15.80,30.50,0.01,1006,0,0,1,1,0,0,0
870,2018-06-06 18:44:35,2,18,24,26,0,0,0,0,0,84,94,13.30,15.80,30.50,0.01,1006,0,0,1,1,0,0,0
870,2018-06-06 18:44:35,2,18,23,26,0,0,0,0,0,84,94,13.30,15.80,30.50,0.01,1006,0,0,1,1,0,0,0
870,2018-06-06 18:44:35,2,18,23,25,0,0,0,0,0,84,94,13.30,15.80,30.50,0.01,1006,0,0,1,1,0,0,0
871,2018-06-06 18:17:49,2,18,19,40,0,0,0,0,0,84,94,13.30,15.80,30.50,0.01,1006,0,0,1,0,0,0,0
871,2018-06-06 18:17:49,2,18,19,19,0,0,0,0,0,84,94,13.30,15.80,30.50,0.01,1006,0,0,1,0,0,0,0
871,2018-06-06 18:17:49,2,18,23,34,0,0,0,0,0,84,94,13.30,15.80,30.50,0.01,1006,0,0,1,0,0,0,0
871,2018-06-06 18:17:49,2,18,20,39,0,0,0,0,0,84,94,13.30,15.80,30.50,0.01,1006,0,0,1,0,0,0,0
871,2018-06-06 18:17:49,2,18,20,28,0,0,0,0,0,84,94,13.30,15.80,30.50,0.01,1006,0,0,1,0,0,0,0
871,2018-06-06 18:17:49,2,18,18,31,0,0,0,0,0,84,94,13.30,15.80,30.50,0.01,1006,0,0,1,0,0,0,0
871,2018-06-06 18:17:49,2,18,21,39,0,0,0,0,0,84,94,13.30,15.80,30.50,0.01,1006,0,0,1,0,0,0,0
872,2018-06-06 18:17:48,2,18,13,25,0,0,0,0,0,84,94,13.30,15.80,30.50,0.01,1006,0,0,1,0,0,0,0
872,2018-06-06 18:17:48,2,18,17,33,0,0,0,0,0,84,94,13.30,15.80,30.50,0.01,1006,0,0,1,0,0,0,0
872,2018-06-06 18:17:48,2,18,19,19,0,0,0,0,0,84,94,13.30,15.80,30.50,0.01,1006,0,0,1,0,0,0,0
872,2018-06-06 18:17:48,2,18,13,29,0,0,0,0,0,84,94,13.30,15.80,30.50,0.01,1006,0,0,1,0,0,0,0
873,2018-06-06 18:17:48,2,18,30,15,0,0,0,0,0,84,94,13.30,15.80,30.50,0.01,1006,0,0,1,0,0,0,0
873,2018-06-06 18:17:48,2,18,19,19,0,0,0,0,0,84,94,13.30,15.80,30.50,0.01,1006,0,0,1,0,0,0,0
873,2018-06-06 18:17:48,2,18,31,16,0,0,0,0,0,84,94,13.30,15.80,30.50,0.01,1006,0,0,1,0,0,0,0
873,2018-06-06 18:17:48,2,18,31,15,0,0,0,0,0,84,94,13.30,15.80,30.50,0.01,1006,0,0,1,0,0,0,0
873,2018-06-06 18:17:48,2,18,35,11,0,0,0,0,0,84,94,13.30,15.80,30.50,0.01,1006,0,0,1,0,0,0,0
873,2018-06-06 18:17:48,2,18,24,15,0,0,0,0,0,84,94,13.30,15.80,30.50,0.01,1006,0,0,1,0,0,0,0
873,2018-06-06 18:17:48,2,18,30,16,0,0,0,0,0,84,94,13.30,15.80,30.50,0.01,1006,0,0,1,0,0,0,0
873,2018-06-06 18:17:48,2,18,25,15,0,0,0,0,0,84,94,13.30,15.80,30.50,0.01,1006,0,0,1,0,0,0,0
874,2018-06-06 18:14:19,2,18,24,26,0,0,0,0,0,84,94,13.30,15.80,30.50,0.01,1006,0,0,1,0,1,0,0
874,2018-06-06 18:14:19,2,18,24,25,0,0,0,0,0,84,94,13.30,15.80,30.50,0.01,1006,0,0,1,0,1,0,0
874,2018-06-06 18:14:19,2,18,25,32,0,0,0,0,0,84,94,13.30,15.80,30.50,0.01,1006,0,0,1,0,1,0,0
874,2018-06-06 18:14:19,2,18,25,33,0,0,0,0,0,84,94,13.30,15.80,30.50,0.01,1006,0,0,1,0,1,0,0
874,2018-06-06 18:14:19,2,18,23,26,0,0,0,0,0,84,94,13.30,15.80,30.50,0.01,1006,0,0,1,0,1,0,0
874,2018-06-06 18:14:19,2,18,23,25,0,0,0,0,0,84,94,13.30,15.80,30.50,0.01,1006,0,0,1,0,1,0,0
875,2018-06-06 18:04:23,2,18,18,22,0,0,0,0,0,84,94,13.30,15.80,30.50,0.01,1006,0,0,1,0,0,0,0
875,2018-06-06 18:04:23,2,18,21,22,0,0,0,0,0,84,94,13.30,15.80,30.50,0.01,1006,0,0,1,0,0,0,0
875,2018-06-06 18:04:23,2,18,20,39,0,0,0,0,0,84,94,13.30,15.80,30.50,0.01,1006,0,0,1,0,0,0,0
875,2018-06-06 18:04:23,2,18,20,28,0,0,0,0,0,84,94,13.30,15.80,30.50,0.01,1006,0,0,1,0,0,0,0
875,2018-06-06 18:04:23,2,18,18,21,0,0,0,0,0,84,94,13.30,15.80,30.50,0.01,1006,0,0,1,0,0,0,0
875,2018-06-06 18:04:23,2,18,21,39,0,0,0,0,0,84,94,13.30,15.80,30.50,0.01,1006,0,0,1,0,0,0,0
875,2018-06-06 18:04:23,2,18,23,25,0,0,0,0,0,84,94,13.30,15.80,30.50,0.01,1006,0,0,1,0,0,0,0
876,2018-06-06 18:04:22,2,18,20,20,0,0,0,0,0,84,94,13.30,15.80,30.50,0.01,1006,0,0,1,0,0,0,0
876,2018-06-06 18:04:22,2,18,19,19,0,0,0,0,0,84,94,13.30,15.80,30.50,0.01,1006,0,0,1,0,0,0,0
876,2018-06-06 18:04:22,2,18,13,21,0,0,0,0,0,84,94,13.30,15.80,30.50,0.01,1006,0,0,1,0,0,0,0
876,2018-06-06 18:04:22,2,18,18,18,0,0,0,0,0,84,94,13.30,15.80,30.50,0.01,1006,0,0,1,0,0,0,0
877,2018-06-06 17:20:06,2,17,13,21,0,0,0,0,0,84,94,13.30,15.80,30.50,0.01,1006,0,0,1,0,0,0,0
878,2018-06-06 17:12:08,2,17,14,25,0,0,0,0,0,84,94,13.30,15.80,30.50,0.01,1006,0,0,1,0,1,0,0
878,2018-06-06 17:12:08,2,17,14,24,0,0,0,0,0,84,94,13.30,15.80,30.50,0.01,1006,0,0,1,0,1,0,0
878,2018-06-06 17:12:08,2,17,15,25,0,0,0,0,0,84,94,13.30,15.80,30.50,0.01,1006,0,0,1,0,1,0,0
879,2018-06-06 16:55:04,2,16,21,36,0,0,0,0,0,84,94,13.30,15.80,30.50,0.01,1006,0,0,1,0,0,0,0
879,2018-06-06 16:55:04,2,16,21,35,0,0,0,0,0,84,94,13.30,15.80,30.50,0.01,1006,0,0,1,0,0,0,0
880,2018-06-06 16:36:13,2,16,19,19,0,0,0,0,0,84,94,13.30,15.80,30.50,0.01,1006,0,0,1,0,0,0,0
880,2018-06-06 16:36:13,2,16,20,20,0,0,0,0,0,84,94,13.30,15.80,30.50,0.01,1006,0,0,1,0,0,0,0
880,2018-06-06 16:36:13,2,16,24,26,0,0,0,0,0,84,94,13.30,15.80,30.50,0.01,1006,0,0,1,0,0,0,0
880,2018-06-06 16:36:13,2,16,24,25,0,0,0,0,0,84,94,13.30,15.80,30.50,0.01,1006,0,0,1,0,0,0,0
880,2018-06-06 16:36:13,2,16,22,19,0,0,0,0,0,84,94,13.30,15.80,30.50,0.01,1006,0,0,1,0,0,0,0
880,2018-06-06 16:36:13,2,16,23,26,0,0,0,0,0,84,94,13.30,15.80,30.50,0.01,1006,0,0,1,0,0,0,0
880,2018-06-06 16:36:13,2,16,14,20,0,0,0,0,0,84,94,13.30,15.80,30.50,0.01,1006,0,0,1,0,0,0,0
880,2018-06-06 16:36:13,2,16,23,25,0,0,0,0,0,84,94,13.30,15.80,30.50,0.01,1006,0,0,1,0,0,0,0
882,2018-06-06 16:16:17,2,16,19,19,0,0,0,0,0,84,94,13.30,15.80,30.50,0.01,1006,1,0,0,0,0,0,0
884,2018-06-06 15:12:12,2,15,20,22,0,0,0,0,0,84,94,13.30,15.80,30.50,0.01,1006,0,1,1,0,0,0,0
884,2018-06-06 15:12:12,2,15,20,21,0,0,0,0,0,84,94,13.30,15.80,30.50,0.01,1006,0,1,1,0,0,0,0
884,2018-06-06 15:12:12,2,15,24,26,0,0,0,0,0,84,94,13.30,15.80,30.50,0.01,1006,0,1,1,0,0,0,0
884,2018-06-06 15:12:12,2,15,24,25,0,0,0,0,0,84,94,13.30,15.80,30.50,0.01,1006,0,1,1,0,0,0,0
884,2018-06-06 15:12:12,2,15,23,26,0,0,0,0,0,84,94,13.30,15.80,30.50,0.01,1006,0,1,1,0,0,0,0
884,2018-06-06 15:12:12,2,15,23,25,0,0,0,0,0,84,94,13.30,15.80,30.50,0.01,1006,0,1,1,0,0,0,0
885,2018-06-06 14:40:07,2,14,8,24,0,0,0,0,0,84,94,13.30,15.80,30.50,0.01,1006,1,0,0,0,0,0,0
885,2018-06-06 14:40:07,2,14,7,24,0,0,0,0,0,84,94,13.30,15.80,30.50,0.01,1006,1,0,0,0,0,0,0
885,2018-06-06 14:40:07,2,14,7,23,0,0,0,0,0,84,94,13.30,15.80,30.50,0.01,1006,1,0,0,0,0,0,0
885,2018-06-06 14:40:07,2,14,8,23,0,0,0,0,0,84,94,13.30,15.80,30.50,0.01,1006,1,0,0,0,0,0,0
886,2018-06-06 14:34:32,2,14,24,16,0,0,0,0,0,84,94,13.30,15.80,30.50,0.01,1006,0,1,0,0,0,0,0
887,2018-06-06 14:27:58,2,14,24,26,0,0,0,0,0,84,94,13.30,15.80,30.50,0.01,1006,0,1,1,0,0,0,0
887,2018-06-06 14:27:58,2,14,23,25,0,0,0,0,0,84,94,13.30,15.80,30.50,0.01,1006,0,1,1,0,0,0,0
887,2018-06-06 14:27:58,2,14,24,25,0,0,0,0,0,84,94,13.30,15.80,30.50,0.01,1006,0,1,1,0,0,0,0
887,2018-06-06 14:27:58,2,14,23,26,0,0,0,0,0,84,94,13.30,15.80,30.50,0.01,1006,0,1,1,0,0,0,0
887,2018-06-06 14:27:58,2,14,21,19,0,0,0,0,0,84,94,13.30,15.80,30.50,0.01,1006,0,1,1,0,0,0,0
888,2018-06-06 14:16:45,2,14,28,13,0,0,0,0,0,84,94,13.30,15.80,30.50,0.01,1006,0,0,1,0,1,0,0
888,2018-06-06 14:16:45,2,14,25,15,0,0,0,0,0,84,94,13.30,15.80,30.50,0.01,1006,0,0,1,0,1,0,0
889,2018-06-06 13:52:15,2,13,24,17,0,0,0,0,0,84,94,13.30,15.80,30.50,0.01,1006,0,1,1,0,0,0,0
889,2018-06-06 13:52:15,2,13,25,15,0,0,0,0,0,84,94,13.30,15.80,30.50,0.01,1006,0,1,1,0,0,0,0
890,2018-06-06 13:42:59,2,13,19,19,0,0,0,0,0,84,94,13.30,15.80,30.50,0.01,1006,1,0,0,0,0,0,0
891,2018-06-06 13:35:17,2,13,20,22,0,0,0,0,0,84,94,13.30,15.80,30.50,0.01,1006,0,1,1,0,0,0,0
891,2018-06-06 13:35:17,2,13,20,21,0,0,0,0,0,84,94,13.30,15.80,30.50,0.01,1006,0,1,1,0,0,0,0
891,2018-06-06 13:35:17,2,13,24,26,0,0,0,0,0,84,94,13.30,15.80,30.50,0.01,1006,0,1,1,0,0,0,0
891,2018-06-06 13:35:17,2,13,24,25,0,0,0,0,0,84,94,13.30,15.80,30.50,0.01,1006,0,1,1,0,0,0,0
891,2018-06-06 13:35:17,2,13,23,26,0,0,0,0,0,84,94,13.30,15.80,30.50,0.01,1006,0,1,1,0,0,0,0
891,2018-06-06 13:35:17,2,13,23,25,0,0,0,0,0,84,94,13.30,15.80,30.50,0.01,1006,0,1,1,0,0,0,0
893,2018-06-06 13:31:13,2,13,24,26,0,0,0,0,0,84,94,13.30,15.80,30.50,0.01,1006,0,0,0,1,0,0,0
893,2018-06-06 13:31:13,2,13,23,25,0,0,0,0,0,84,94,13.30,15.80,30.50,0.01,1006,0,0,0,1,0,0,0
893,2018-06-06 13:31:13,2,13,24,25,0,0,0,0,0,84,94,13.30,15.80,30.50,0.01,1006,0,0,0,1,0,0,0
893,2018-06-06 13:31:13,2,13,23,26,0,0,0,0,0,84,94,13.30,15.80,30.50,0.01,1006,0,0,0,1,0,0,0
893,2018-06-06 13:31:13,2,13,21,19,0,0,0,0,0,84,94,13.30,15.80,30.50,0.01,1006,0,0,0,1,0,0,0
895,2018-06-06 13:24:05,2,13,18,22,0,0,0,0,0,84,94,13.30,15.80,30.50,0.01,1006,0,1,0,0,1,0,0
896,2018-06-06 13:18:05,2,13,12,21,0,0,0,0,0,84,94,13.30,15.80,30.50,0.01,1006,0,1,1,1,0,0,0
896,2018-06-06 13:18:05,2,13,19,19,0,0,0,0,0,84,94,13.30,15.80,30.50,0.01,1006,0,1,1,1,0,0,0
896,2018-06-06 13:18:05,2,13,15,20,0,0,0,0,0,84,94,13.30,15.80,30.50,0.01,1006,0,1,1,1,0,0,0
896,2018-06-06 13:18:05,2,13,18,18,0,0,0,0,0,84,94,13.30,15.80,30.50,0.01,1006,0,1,1,1,0,0,0
896,2018-06-06 13:18:05,2,13,15,19,0,0,0,0,0,84,94,13.30,15.80,30.50,0.01,1006,0,1,1,1,0,0,0
896,2018-06-06 13:18:05,2,13,16,19,0,0,0,0,0,84,94,13.30,15.80,30.50,0.01,1006,0,1,1,1,0,0,0
896,2018-06-06 13:18:05,2,13,14,20,0,0,0,0,0,84,94,13.30,15.80,30.50,0.01,1006,0,1,1,1,0,0,0
897,2018-06-06 12:52:30,2,12,24,26,0,0,0,0,0,84,94,13.30,15.80,30.50,0.01,1006,0,0,0,0,1,0,0
