datetime,weekday,hour,grid_w,grid_h,evento,obras,manifestacoes,holiday,holiday_eve,humidity,cloud,tempC,windHph,pressureIn,precipIn,condition,tag_1,tag_2,tag_3,tag_4
2018-06-19 16:05:15,1,16,106,66,False,True,False,False,False,91,9,12.50,4.00,30.80,0.00,1003,Tráfego Livre,Tráfego Pesado,,
2018-06-19 16:05:15,1,16,94,91,False,True,False,False,False,91,9,12.50,4.00,30.80,0.00,1003,Tráfego Livre,Tráfego Pesado,,
2018-06-19 16:05:15,1,16,93,91,False,True,False,False,False,91,9,12.50,4.00,30.80,0.00,1003,Tráfego Livre,Tráfego Pesado,,
2018-06-19 16:05:15,1,16,107,66,False,True,False,False,False,91,9,12.50,4.00,30.80,0.00,1003,Tráfego Livre,Tráfego Pesado,,
2018-06-19 16:05:15,1,16,92,91,False,True,False,False,False,91,9,12.50,4.00,30.80,0.00,1003,Tráfego Livre,Tráfego Pesado,,
2018-06-19 16:05:15,1,16,93,90,False,True,False,False,False,91,9,12.50,4.00,30.80,0.00,1003,Tráfego Livre,Tráfego Pesado,,
2018-06-19 16:05:15,1,16,106,67,False,True,False,False,False,91,9,12.50,4.00,30.80,0.00,1003,Tráfego Livre,Tráfego Pesado,,
2018-06-19 16:05:15,1,16,108,66,False,True,False,False,False,91,9,12.50,4.00,30.80,0.00,1003,Tráfego Livre,Tráfego Pesado,,
2018-06-19 16:05:15,1,16,93,89,False,True,False,False,False,91,9,12.50,4.00,30.80,0.00,1003,Tráfego Livre,Tráfego Pesado,,
2018-06-19 16:05:15,1,16,94,89,False,True,False,False,False,91,9,12.50,4.00,30.80,0.00,1003,Tráfego Livre,Tráfego Pesado,,
2018-06-19 16:05:15,1,16,108,67,False,True,False,False,False,91,9,12.50,4.00,30.80,0.00,1003,Tráfego Livre,Tráfego Pesado,,
2018-06-19 16:05:15,1,16,107,68,False,True,False,False,False,91,9,12.50,4.00,30.80,0.00,1003,Tráfego Livre,Tráfego Pesado,,
2018-06-19 16:05:15,1,16,106,68,False,True,False,False,False,91,9,12.50,4.00,30.80,0.00,1003,Tráfego Livre,Tráfego Pesado,,
2018-06-19 16:05:15,1,16,105,67,False,True,False,False,False,91,9,12.50,4.00,30.80,0.00,1003,Tráfego Livre,Tráfego Pesado,,
2018-06-19 16:05:15,1,16,92,89,False,True,False,False,False,91,9,12.50,4.00,30.80,0.00,1003,Tráfego Livre,Tráfego Pesado,,
2018-06-19 10:47:32,1,10,126,117,False,False,True,False,False,91,9,12.50,4.00,30.80,0.00,1003,Obstrução,,,
2018-06-19 10:47:32,1,10,127,117,False,False,True,False,False,91,9,12.50,4.00,30.80,0.00,1003,Obstrução,,,
2018-06-19 10:15:35,1,10,127,120,False,False,True,False,False,91,9,12.50,4.00,30.80,0.00,1003,Obstrução,,,
2018-06-19 10:15:35,1,10,130,121,False,False,True,False,False,91,9,12.50,4.00,30.80,0.00,1003,Obstrução,,,
2018-06-19 10:15:35,1,10,81,119,False,False,True,False,False,91,9,12.50,4.00,30.80,0.00,1003,Obstrução,,,
2018-06-19 10:15:35,1,10,127,117,False,False,True,False,False,91,9,12.50,4.00,30.80,0.00,1003,Obstrução,,,
2018-06-19 10:15:35,1,10,96,97,False,False,True,False,False,91,9,12.50,4.00,30.80,0.00,1003,Obstrução,,,
2018-06-19 10:15:35,1,10,94,97,False,False,True,False,False,91,9,12.50,4.00,30.80,0.00,1003,Obstrução,,,
2018-06-19 10:15:35,1,10,178,108,False,False,True,False,False,91,9,12.50,4.00,30.80,0.00,1003,Obstrução,,,
2018-06-19 10:15:35,1,10,182,108,False,False,True,False,False,91,9,12.50,4.00,30.80,0.00,1003,Obstrução,,,
2018-06-19 10:15:35,1,10,177,107,False,False,True,False,False,91,9,12.50,4.00,30.80,0.00,1003,Obstrução,,,
2018-06-19 10:15:35,1,10,82,117,False,False,True,False,False,91,9,12.50,4.00,30.80,0.00,1003,Obstrução,,,
2018-06-19 10:15:35,1,10,109,107,False,False,True,False,False,91,9,12.50,4.00,30.80,0.00,1003,Obstrução,,,
2018-06-19 10:15:35,1,10,129,121,False,False,True,False,False,91,9,12.50,4.00,30.80,0.00,1003,Obstrução,,,
2018-06-19 10:15:35,1,10,94,98,False,False,True,False,False,91,9,12.50,4.00,30.80,0.00,1003,Obstrução,,,
2018-06-19 10:15:35,1,10,182,105,False,False,True,False,False,91,9,12.50,4.00,30.80,0.00,1003,Obstrução,,,
2018-06-19 10:15:35,1,10,125,119,False,False,True,False,False,91,9,12.50,4.00,30.80,0.00,1003,Obstrução,,,
2018-06-19 10:15:35,1,10,95,98,False,False,True,False,False,91,9,12.50,4.00,30.80,0.00,1003,Obstrução,,,
2018-06-19 10:15:35,1,10,106,101,False,False,True,False,False,91,9,12.50,4.00,30.80,0.00,1003,Obstrução,,,
2018-06-19 10:15:35,1,10,82,118,False,False,True,False,False,91,9,12.50,4.00,30.80,0.00,1003,Obstrução,,,
2018-06-19 10:15:35,1,10,84,118,False,False,True,False,False,91,9,12.50,4.00,30.80,0.00,1003,Obstrução,,,
2018-06-19 10:15:35,1,10,129,119,False,False,True,False,False,91,9,12.50,4.00,30.80,0.00,1003,Obstrução,,,
2018-06-19 10:15:35,1,10,126,119,False,False,True,False,False,91,9,12.50,4.00,30.80,0.00,1003,Obstrução,,,
2018-06-19 10:15:35,1,10,111,107,False,False,True,False,False,91,9,12.50,4.00,30.80,0.00,1003,Obstrução,,,
2018-06-19 10:15:35,1,10,105,101,False,False,True,False,False,91,9,12.50,4.00,30.80,0.00,1003,Obstrução,,,
2018-06-19 10:15:35,1,10,181,108,False,False,True,False,False,91,9,12.50,4.00,30.80,0.00,1003,Obstrução,,,
2018-06-19 10:15:35,1,10,182,106,False,False,True,False,False,91,9,12.50,4.00,30.80,0.00,1003,Obstrução,,,
